depth id strategy heuristic/moves solution_length visited processed max_depth solution_time(ms)
6 44 dfs ludr 18 302 287 20 8.176
6 44 dfs lurd 20 234484 221729 20 401.554
6 44 dfs rdlu 20 395677 373107 20 661.449
6 44 dfs rdul 20 248156 234990 20 428.836
6 44 dfs uldr 20 149649 142105 20 267.411
6 44 dfs ulrd 16 1606 1562 20 11.006
6 45 astr hamm 6 14 7 6 6.312
6 45 astr manh 6 17 8 6 6.903
6 45 bfs drlu 6 445 209 6 5.74
6 45 bfs drul 6 301 144 6 5.54
6 45 bfs ludr 6 490 231 6 5.952
6 45 bfs lurd 6 497 235 6 5.904
6 45 bfs rdlu 6 452 213 6 5.794
6 45 bfs rdul 6 310 149 6 5.826
6 45 bfs uldr 6 349 167 6 5.687
6 45 bfs ulrd 6 358 172 6 5.753
6 45 dfs drlu 20 150 132 20 7.98
6 45 dfs drul 20 266093 251345 20 508.779
6 45 dfs ludr 20 90 76 20 6.998
6 45 dfs lurd 20 65471 62454 20 124.06
6 45 dfs rdlu 20 143 123 20 7.271
6 45 dfs rdul 20 265937 251180 20 456.895
6 45 dfs uldr 20 93392 89092 20 175.34
6 45 dfs ulrd 20 87318 83179 20 168.182
6 46 astr hamm 6 14 7 6 6.46
6 46 astr manh 6 14 7 6 6.493
6 46 bfs drlu 6 516 244 6 5.912
6 46 bfs drul 6 516 244 6 6.04
6 46 bfs ludr 6 423 198 6 5.799
6 46 bfs lurd 6 282 135 6 5.935
6 46 bfs rdlu 6 380 183 6 5.793
6 46 bfs rdul 6 380 183 6 5.702
6 46 bfs uldr 6 423 198 6 5.678
6 46 bfs ulrd 6 282 135 6 5.748
6 46 dfs drlu 20 72 54 20 7.106
6 46 dfs drul 20 65460 62441 20 160.359
6 46 dfs ludr 20 163 148 20 7.167
6 46 dfs lurd 20 266104 251358 20 458.524
6 46 dfs rdlu 18 89020 84911 20 166.598
6 46 dfs rdul 18 50729 48698 20 109.061
6 46 dfs uldr 20 163 148 20 7.392
6 46 dfs ulrd 20 265953 251198 20 455.621
6 47 astr hamm 6 29 13 6 6.407
6 47 astr manh 6 23 11 6 6.555
6 47 bfs drlu 6 670 310 6 6.24
6 47 bfs drul 6 682 315 6 6.632
6 47 bfs ludr 6 427 199 6 5.985
6 47 bfs lurd 6 360 168 6 5.602
6 47 bfs rdlu 6 602 278 6 6.193
6 47 bfs rdul 6 614 283 6 6.315
6 47 bfs uldr 6 439 204 6 5.901
6 47 bfs ulrd 6 372 173 6 5.898
6 47 dfs drlu 18 199 181 20 7.846
6 47 dfs drul 18 265992 251255 20 485.345
6 47 dfs ludr 20 53618 51426 20 104.359
6 47 dfs lurd 20 138078 131147 20 253.35
6 47 dfs rdlu 20 149634 142086 20 263.293
6 47 dfs rdul 16 1276 1236 20 10.206
6 47 dfs uldr 20 395694 373127 20 673.897
6 47 dfs ulrd 20 248171 235008 20 426.661
6 48 astr hamm 6 16 8 6 6.211
6 48 astr manh 6 19 9 6 6.676
6 48 bfs drlu 6 401 195 6 5.691
6 48 bfs drul 6 242 115 6 5.404
6 48 bfs ludr 6 373 181 6 5.876
6 48 bfs lurd 6 376 183 6 5.689
6 48 bfs rdlu 6 404 197 6 5.87
6 48 bfs rdul 6 245 117 6 5.32
6 48 bfs uldr 6 214 101 6 5.266
6 48 bfs ulrd 6 217 103 6 5.24
6 48 dfs drlu 16 32222 30918 20 67.279
6 48 dfs drul 20 86570 82592 20 168.088
6 48 dfs ludr 20 174420 165547 20 318.401
6 48 dfs lurd 20 183809 174342 20 325.804
6 48 dfs rdlu 18 5278 5144 20 17.643
6 48 dfs rdul 20 5583 5414 20 18.605
6 48 dfs uldr 20 298949 282268 20 504.911
6 48 dfs ulrd 20 235861 223257 20 412.99
6 49 astr hamm 6 17 8 6 6.515
6 49 astr manh 6 16 7 6 6.995
6 49 bfs drlu 6 704 325 6 7.357
6 49 bfs drul 6 704 325 6 6.334
6 49 bfs ludr 6 510 235 6 6.164
6 49 bfs lurd 6 335 156 6 5.544
6 49 bfs rdlu 6 531 247 6 6.199
6 49 bfs rdul 6 531 247 6 6.068
6 49 bfs uldr 6 510 235 6 5.988
6 49 bfs ulrd 6 335 156 6 5.618
6 49 dfs drlu 12 27 13 12 6.867
6 49 dfs drul 12 65314 62308 20 147.688
6 49 dfs ludr 18 541 522 20 9.005
6 49 dfs lurd 18 266804 252006 20 477.387
6 49 dfs rdlu 20 395644 373079 20 671.11
6 49 dfs rdul 20 248086 234927 20 423.818
6 49 dfs uldr 18 173564 164677 20 308.919
6 49 dfs ulrd 18 1243 1207 20 10.317
6 50 astr hamm 6 16 8 6 7.45
6 50 astr manh 6 15 7 6 7.494
6 50 bfs drlu 6 484 228 6 5.948
6 50 bfs drul 6 484 228 6 6.114
6 50 bfs ludr 6 317 150 6 5.49
6 50 bfs lurd 6 316 152 6 5.558
6 50 bfs rdlu 6 481 229 6 6.068
6 50 bfs rdul 6 481 229 6 5.967
6 50 bfs uldr 6 317 150 6 5.45
6 50 bfs ulrd 6 316 152 6 5.91
6 50 dfs drlu 18 479 459 20 8.547
6 50 dfs drul 18 66226 63182 20 128.757
6 50 dfs ludr 20 253 237 20 7.944
6 50 dfs lurd 20 266074 251330 20 498.204
6 50 dfs rdlu 20 65504 62482 20 124.47
6 50 dfs rdul 20 211 189 20 7.863
6 50 dfs uldr 20 253 237 20 8.003
6 50 dfs ulrd 20 265923 251170 20 458.189
6 51 astr hamm 6 25 13 6 6.307
6 51 astr manh 6 23 11 6 6.616
6 51 bfs drlu 6 567 260 6 5.971
6 51 bfs drul 6 447 206 6 5.787
6 51 bfs ludr 6 597 277 6 9.746
6 51 bfs lurd 6 597 277 6 6.244
6 51 bfs rdlu 6 567 260 6 6.154
6 51 bfs rdul 6 447 206 6 6.422
6 51 bfs uldr 6 476 223 6 6.04
6 51 bfs ulrd 6 476 223 6 6.504
6 51 dfs drlu 18 337 317 20 8.182
6 51 dfs drul 18 266456 251680 20 472.596
6 51 dfs ludr 20 38150 36695 20 78.79
6 51 dfs lurd 20 143797 136445 20 281.108
6 51 dfs rdlu 20 265616 250908 20 453.73
6 51 dfs rdul 18 820 793 20 9.099
6 51 dfs uldr 20 395662 373097 20 669.693
6 51 dfs ulrd 20 248114 234955 20 491.98
6 52 astr hamm 6 14 8 6 6.259
6 52 astr manh 6 13 7 6 6.531
6 52 bfs drlu 6 536 254 6 6.052
6 52 bfs drul 6 536 254 6 6.151
6 52 bfs ludr 6 406 190 6 5.647
6 52 bfs lurd 6 262 125 6 5.391
6 52 bfs rdlu 6 397 191 6 5.919
6 52 bfs rdul 6 397 191 6 5.766
6 52 bfs uldr 6 406 190 6 5.723
6 52 bfs ulrd 6 262 125 6 5.406
6 52 dfs drlu 12 24 13 12 6.918
6 52 dfs drul 12 65311 62308 20 125.134
6 52 dfs ludr 20 176 161 20 7.16
6 52 dfs lurd 20 266119 251374 20 454.033
6 52 dfs rdlu 16 203506 193289 20 354.837
6 52 dfs rdul 20 175467 166680 20 308.528
6 52 dfs uldr 20 176 161 20 9.135
6 52 dfs ulrd 20 265968 251214 20 460.823
6 53 astr hamm 6 20 10 6 6.165
6 53 astr manh 6 13 7 6 6.399
6 53 bfs drlu 6 531 252 6 5.97
6 53 bfs drul 6 541 256 6 5.98
6 53 bfs ludr 6 257 123 6 5.456
6 53 bfs lurd 6 257 123 6 5.49
6 53 bfs rdlu 6 531 252 6 6.198
6 53 bfs rdul 6 541 256 6 6.265
6 53 bfs uldr 6 267 127 6 5.472
6 53 bfs ulrd 6 267 127 6 5.348
6 53 dfs drlu 20 2127 2072 20 11.957
6 53 dfs drul 6 13 7 6 11.031
6 53 dfs ludr 20 547842 515486 20 906.78
6 53 dfs lurd 20 594053 559152 20 1005.499
6 53 dfs rdlu 20 21575 20782 20 45.901
6 53 dfs rdul 6 13 7 6 6.906
6 53 dfs uldr 20 500907 470952 20 849.737
6 53 dfs ulrd 20 314154 297082 20 588.324
6 54 astr hamm 6 28 13 6 6.252
6 54 astr manh 6 22 11 6 6.627
6 54 bfs drlu 6 631 291 6 6.277
6 54 bfs drul 6 641 295 6 6.205
6 54 bfs ludr 6 330 154 6 5.558
6 54 bfs lurd 6 340 158 6 5.626
6 54 bfs rdlu 6 641 295 6 6.452
6 54 bfs rdul 6 631 291 6 7.57
6 54 bfs uldr 6 340 158 6 5.593
6 54 bfs ulrd 6 330 154 6 5.618
6 54 dfs drlu 6 14 7 6 6.791
6 54 dfs drul 20 21576 20782 20 47.481
6 54 dfs ludr 20 248138 234977 20 429.266
6 54 dfs lurd 18 360667 340521 20 644.329
6 54 dfs rdlu 20 21576 20782 20 46.548
6 54 dfs rdul 6 14 7 6 6.72
6 54 dfs uldr 18 360667 340521 20 640.575
6 54 dfs ulrd 20 248138 234977 20 424.919
6 55 astr hamm 6 14 7 6 6.643
6 55 astr manh 6 14 7 6 6.376
6 55 bfs drlu 6 245 117 6 5.523
6 55 bfs drul 6 245 117 6 5.687
6 55 bfs ludr 6 223 106 6 5.794
6 55 bfs lurd 6 373 181 6 5.582
6 55 bfs rdlu 6 395 192 6 5.691
6 55 bfs rdul 6 395 192 6 6.391
6 55 bfs uldr 6 223 106 6 5.521
6 55 bfs ulrd 6 373 181 6 5.702
6 55 dfs drlu 18 481148 452903 20 812.574
6 55 dfs drul 18 505606 475855 20 852.128
6 55 dfs ludr 20 351085 331690 20 598.494
6 55 dfs lurd 20 62128 59558 20 122.914
6 55 dfs rdlu 20 48200 46192 20 92.018
6 55 dfs rdul 20 43553 41705 20 86.461
6 55 dfs uldr 20 440471 415515 20 739.303
6 55 dfs ulrd 16 32580 31272 20 67.096
6 56 astr hamm 6 16 7 6 6.535
6 56 astr manh 6 16 7 6 6.846
6 56 bfs drlu 6 400 187 6 5.924
6 56 bfs drul 6 470 220 6 6.268
6 56 bfs ludr 6 594 273 6 6.354
6 56 bfs lurd 6 573 263 6 6.089
6 56 bfs rdlu 6 379 177 6 7.205
6 56 bfs rdul 6 449 210 6 6.302
6 56 bfs uldr 6 663 306 6 6.54
6 56 bfs ulrd 6 642 296 6 6.107
6 56 dfs drlu 20 248156 234990 20 465.789
6 56 dfs drul 20 395677 373107 20 727.108
6 56 dfs ludr 16 1606 1562 20 10.663
6 56 dfs lurd 20 149649 142105 20 289.825
6 56 dfs rdlu 20 138067 131134 20 244.333
6 56 dfs rdul 20 53604 51411 20 101.231
6 56 dfs uldr 20 234484 221729 20 405.739
6 56 dfs ulrd 18 302 287 20 8.24
6 57 astr hamm 6 14 7 6 6.347
6 57 astr manh 6 19 9 6 8.226
6 57 bfs drlu 6 310 149 6 5.494
6 57 bfs drul 6 452 213 6 5.924
6 57 bfs ludr 6 358 172 6 5.792
6 57 bfs lurd 6 349 167 6 5.677
6 57 bfs rdlu 6 301 144 6 5.688
6 57 bfs rdul 6 445 209 6 6.035
6 57 bfs uldr 6 497 235 6 6.459
6 57 bfs ulrd 6 490 231 6 6.071
6 57 dfs drlu 20 265937 251180 20 459.002
6 57 dfs drul 20 143 123 20 7.232
6 57 dfs ludr 20 87318 83179 20 168.983
6 57 dfs lurd 20 93392 89092 20 180.462
6 57 dfs rdlu 20 266093 251345 20 464.274
6 57 dfs rdul 20 150 132 20 7.126
6 57 dfs uldr 20 65471 62454 20 124.248
6 57 dfs ulrd 20 90 76 20 9.045
6 58 astr hamm 6 15 7 6 6.333
6 58 astr manh 6 15 7 6 6.525
6 58 bfs drlu 6 285 136 6 5.523
6 58 bfs drul 6 285 136 6 5.464
6 58 bfs ludr 6 255 123 6 5.606
6 58 bfs lurd 6 336 163 6 5.648
6 58 bfs rdlu 6 363 175 6 5.765
6 58 bfs rdul 6 363 175 6 6.034
6 58 bfs uldr 6 255 123 6 5.429
6 58 bfs ulrd 6 336 163 6 5.499
6 58 dfs drlu 18 481010 452774 20 808.097
6 58 dfs drul 18 505468 475728 20 877.466
6 58 dfs ludr 20 351057 331664 20 591.104
6 58 dfs lurd 20 111994 106572 20 239.036
6 58 dfs rdlu 20 146413 139070 20 261.634
6 58 dfs rdul 20 147410 140058 20 266.334
6 58 dfs uldr 20 440443 415489 20 731.339
6 58 dfs ulrd 20 32128 30829 20 66.134
6 59 astr hamm 6 16 7 6 6.272
6 59 astr manh 6 16 7 6 6.396
6 59 bfs drlu 6 323 153 6 5.463
6 59 bfs drul 6 323 153 6 5.516
6 59 bfs ludr 6 462 219 6 6.081
6 59 bfs lurd 6 478 227 6 6.012
6 59 bfs rdlu 6 339 161 6 5.715
6 59 bfs rdul 6 339 161 6 5.93
6 59 bfs uldr 6 462 219 6 6.544
6 59 bfs ulrd 6 478 227 6 5.826
6 59 dfs drlu 18 83249 79379 20 162.715
6 59 dfs drul 14 42223 40440 20 84.018
6 59 dfs ludr 20 229971 217516 20 400.588
6 59 dfs lurd 16 767 747 20 9.184
6 59 dfs rdlu 20 197898 187628 20 349.291
6 59 dfs rdul 20 178694 169340 20 345.22
6 59 dfs uldr 20 234453 221699 20 405.735
6 59 dfs ulrd 16 767 747 20 8.933
6 60 astr hamm 6 15 7 6 6.534
6 60 astr manh 6 15 7 6 6.708
6 60 bfs drlu 6 347 167 6 5.884
6 60 bfs drul 6 347 167 6 5.604
6 60 bfs ludr 6 320 155 6 5.71
6 60 bfs lurd 6 271 131 6 5.504
6 60 bfs rdlu 6 301 144 6 5.627
6 60 bfs rdul 6 301 144 6 7.64
6 60 bfs uldr 6 320 155 6 5.514
6 60 bfs ulrd 6 271 131 6 5.475
6 60 dfs drlu 20 127169 120823 20 237.716
6 60 dfs drul 20 132643 126080 20 255.998
6 60 dfs ludr 20 32144 30842 20 65.783
6 60 dfs lurd 20 440427 415474 20 757.438
6 60 dfs rdlu 20 418580 394857 20 740.001
6 60 dfs rdul 20 371423 350862 20 629.948
6 60 dfs uldr 20 112005 106581 20 211.164
6 60 dfs ulrd 20 351041 331649 20 594.454
6 61 astr hamm 6 16 7 6 6.285
6 61 astr manh 6 16 7 6 6.592
6 61 bfs drlu 6 323 153 6 5.481
6 61 bfs drul 6 323 153 6 5.519
6 61 bfs ludr 6 462 219 6 5.75
6 61 bfs lurd 6 475 226 6 6.28
6 61 bfs rdlu 6 339 161 6 6.073
6 61 bfs rdul 6 339 161 6 5.805
6 61 bfs uldr 6 462 219 6 6.157
6 61 bfs ulrd 6 475 226 6 5.827
6 61 dfs drlu 18 510613 480088 20 852.873
6 61 dfs drul 18 532618 500878 20 912.059
6 61 dfs ludr 16 1057 1027 20 9.646
6 61 dfs lurd 20 222218 210328 20 387.695
6 61 dfs rdlu 18 67127 64050 20 125.288
6 61 dfs rdul 18 5092 4939 20 18.456
6 61 dfs uldr 16 1057 1027 20 9.573
6 61 dfs ulrd 20 222941 210982 20 380.442
6 62 astr hamm 6 17 7 6 6.652
6 62 astr manh 6 17 7 6 6.55
6 62 bfs drlu 6 400 190 6 5.646
6 62 bfs drul 6 400 190 6 5.901
6 62 bfs ludr 6 355 168 6 5.825
6 62 bfs lurd 6 398 189 6 6.427
6 62 bfs rdlu 6 445 212 6 6.478
6 62 bfs rdul 6 445 212 6 6.434
6 62 bfs uldr 6 355 168 6 5.728
6 62 bfs ulrd 6 398 189 6 6.118
6 62 dfs drlu 18 510299 479785 20 919.564
6 62 dfs drul 18 532316 500593 20 887.747
6 62 dfs ludr 20 223 206 20 7.286
6 62 dfs lurd 20 266015 251277 20 458.095
6 62 dfs rdlu 20 65548 62523 20 124.246
6 62 dfs rdul 20 243 221 20 7.859
6 62 dfs uldr 20 223 206 20 7.143
6 62 dfs ulrd 20 265864 251117 20 447.598
6 63 astr hamm 6 24 10 6 6.359
6 63 astr manh 6 28 12 6 6.499
6 63 bfs drlu 6 504 232 6 6.146
6 63 bfs drul 6 418 193 6 5.739
6 63 bfs ludr 6 633 294 6 7.886
6 63 bfs lurd 6 624 289 6 9.245
6 63 bfs rdlu 6 495 227 6 6.179
6 63 bfs rdul 6 409 188 6 5.844
6 63 bfs uldr 6 546 255 6 6.025
6 63 bfs ulrd 6 537 250 6 6.181
6 63 dfs drlu 18 575 551 20 8.695
6 63 dfs drul 20 108568 103528 20 202.954
6 63 dfs ludr 20 179580 170198 20 322.438
6 63 dfs lurd 20 195603 185449 20 343.825
6 63 dfs rdlu 18 266336 251575 20 447.422
6 63 dfs rdul 18 970 938 20 9.647
6 63 dfs uldr 20 395473 372936 20 670.362
6 63 dfs ulrd 20 248074 234919 20 430.431
6 64 astr hamm 6 17 7 6 6.165
6 64 astr manh 6 20 9 6 6.972
6 64 bfs drlu 6 311 147 6 5.476
6 64 bfs drul 6 397 188 6 6.11
6 64 bfs ludr 6 410 196 6 5.816
6 64 bfs lurd 6 401 191 6 6.488
6 64 bfs rdlu 6 302 142 6 5.492
6 64 bfs rdul 6 388 183 6 5.918
6 64 bfs uldr 6 496 237 6 6.125
6 64 bfs ulrd 6 487 232 6 5.904
6 64 dfs drlu 20 267 246 20 8.443
6 64 dfs drul 20 266026 251282 20 451.347
6 64 dfs ludr 20 388662 366636 20 669.587
6 64 dfs lurd 20 247986 234808 20 429.378
6 64 dfs rdlu 20 274 255 20 7.927
6 64 dfs rdul 20 265882 251130 20 449.473
6 64 dfs uldr 18 65635 62605 20 123.58
6 64 dfs ulrd 18 193 176 20 7.722
6 65 astr hamm 6 14 7 6 6.281
6 65 astr manh 6 14 7 6 7.256
6 65 bfs drlu 6 380 183 6 5.584
6 65 bfs drul 6 380 183 6 5.814
6 65 bfs ludr 6 282 135 6 5.638
6 65 bfs lurd 6 423 198 6 5.824
6 65 bfs rdlu 6 516 244 6 5.992
6 65 bfs rdul 6 516 244 6 6.206
6 65 bfs uldr 6 282 135 6 5.553
6 65 bfs ulrd 6 423 198 6 5.722
6 65 dfs drlu 18 50729 48698 20 104.137
6 65 dfs drul 18 89020 84911 20 170.656
6 65 dfs ludr 20 265953 251198 20 450.494
6 65 dfs lurd 20 163 148 20 7.023
6 65 dfs rdlu 20 65460 62441 20 124.127
6 65 dfs rdul 20 72 54 20 6.879
6 65 dfs uldr 20 266104 251358 20 453.156
6 65 dfs ulrd 20 163 148 20 7.048
6 66 astr hamm 6 29 13 6 8.602
6 66 astr manh 6 23 11 6 6.477
6 66 bfs drlu 6 614 283 6 6.349
6 66 bfs drul 6 602 278 6 6.314
6 66 bfs ludr 6 372 173 6 5.566
6 66 bfs lurd 6 439 204 6 5.964
6 66 bfs rdlu 6 682 315 6 6.292
6 66 bfs rdul 6 670 310 6 6.308
6 66 bfs uldr 6 360 168 6 5.605
6 66 bfs ulrd 6 427 199 6 5.642
6 66 dfs drlu 16 1276 1236 20 10.14
6 66 dfs drul 20 149634 142086 20 269.423
6 66 dfs ludr 20 248171 235008 20 426.978
6 66 dfs lurd 20 395694 373127 20 673.32
6 66 dfs rdlu 18 265992 251255 20 444.981
6 66 dfs rdul 18 199 181 20 7.263
6 66 dfs uldr 20 138078 131147 20 255.407
6 66 dfs ulrd 20 53618 51426 20 105.106
6 67 astr hamm 6 16 8 6 8.344
6 67 astr manh 6 19 9 6 6.514
6 67 bfs drlu 6 245 117 6 5.279
6 67 bfs drul 6 404 197 6 6.886
6 67 bfs ludr 6 217 103 6 7.181
6 67 bfs lurd 6 214 101 6 5.401
6 67 bfs rdlu 6 242 115 6 5.347
6 67 bfs rdul 6 401 195 6 6.148
6 67 bfs uldr 6 376 183 6 5.578
6 67 bfs ulrd 6 373 181 6 5.703
6 67 dfs drlu 20 5583 5414 20 18.645
6 67 dfs drul 18 5278 5144 20 17.73
6 67 dfs ludr 20 235861 223257 20 408.552
6 67 dfs lurd 20 298949 282268 20 508.136
6 67 dfs rdlu 20 86570 82592 20 159.495
6 67 dfs rdul 16 32222 30918 20 65.962
6 67 dfs uldr 20 183809 174342 20 316.254
6 67 dfs ulrd 20 174420 165547 20 348.756
6 68 astr hamm 6 15 7 6 6.36
6 68 astr manh 6 15 7 6 8.786
6 68 bfs drlu 6 304 146 6 5.488
6 68 bfs drul 6 304 146 6 5.684
6 68 bfs ludr 6 274 133 6 7.911
6 68 bfs lurd 6 317 153 6 5.873
6 68 bfs rdlu 6 344 165 6 5.603
6 68 bfs rdul 6 344 165 6 6.419
6 68 bfs uldr 6 274 133 6 5.391
6 68 bfs ulrd 6 317 153 6 5.639
6 68 dfs drlu 20 357046 337338 20 626.691
6 68 dfs drul 20 394288 372228 20 699.351
6 68 dfs ludr 20 351039 331646 20 593.863
6 68 dfs lurd 20 112007 106583 20 211.023
6 68 dfs rdlu 20 146431 139086 20 261.256
6 68 dfs rdul 20 147428 140074 20 259.312
6 68 dfs uldr 20 440425 415471 20 736.94
6 68 dfs ulrd 20 32146 30845 20 64.907
6 69 astr hamm 6 16 7 6 6.294
6 69 astr manh 6 16 7 6 6.479
6 69 bfs drlu 6 342 163 6 5.495
6 69 bfs drul 6 342 163 6 5.509
6 69 bfs ludr 6 478 228 6 8.26
6 69 bfs lurd 6 459 217 6 8.876
6 69 bfs rdlu 6 320 151 6 5.674
6 69 bfs rdul 6 320 151 6 5.606
6 69 bfs uldr 6 478 228 6 5.79
6 69 bfs ulrd 6 459 217 6 5.725
6 69 dfs drlu 20 83298 79419 20 179.341
6 69 dfs drul 20 42437 40642 20 85.278
6 69 dfs ludr 18 222941 210983 20 390.84
6 69 dfs lurd 16 1117 1087 20 9.739
6 69 dfs rdlu 18 587433 552008 20 965.42
6 69 dfs rdul 18 591921 556340 20 974.813
6 69 dfs uldr 18 222218 210329 20 387.952
6 69 dfs ulrd 16 1117 1087 20 9.62
6 70 astr hamm 6 15 7 6 6.437
6 70 astr manh 6 15 7 6 6.499
6 70 bfs drlu 6 366 177 6 5.884
6 70 bfs drul 6 366 177 6 5.681
6 70 bfs ludr 6 339 165 6 5.691
6 70 bfs lurd 6 252 121 6 6.493
6 70 bfs rdlu 6 282 134 6 5.514
6 70 bfs rdul 6 282 134 6 5.565
6 70 bfs uldr 6 339 165 6 5.572
6 70 bfs ulrd 6 252 121 6 5.355
6 70 dfs drlu 20 127151 120806 20 232.56
6 70 dfs drul 20 132625 126063 20 243.019
6 70 dfs ludr 20 32126 30826 20 65.683
6 70 dfs lurd 20 440445 415492 20 746.565
6 70 dfs rdlu 18 573701 539425 20 951.285
6 70 dfs rdul 18 574976 540810 20 955.754
6 70 dfs uldr 20 111992 106569 20 209.907
6 70 dfs ulrd 20 351059 331667 20 593.003
6 71 astr hamm 6 16 7 6 6.319
6 71 astr manh 6 16 7 6 8.015
6 71 bfs drlu 6 342 163 6 5.489
6 71 bfs drul 6 342 163 6 5.62
6 71 bfs ludr 6 481 229 6 5.994
6 71 bfs lurd 6 459 217 6 5.77
6 71 bfs rdlu 6 320 151 6 5.586
6 71 bfs rdul 6 320 151 6 6.525
6 71 bfs uldr 6 481 229 6 6.022
6 71 bfs ulrd 6 459 217 6 5.887
6 71 dfs drlu 18 510550 480029 20 846.07
6 71 dfs drul 18 532555 500820 20 896.789
6 71 dfs ludr 16 707 687 20 8.995
6 71 dfs lurd 20 248130 234385 20 419.032
6 71 dfs rdlu 18 42231 40444 20 85.58
6 71 dfs rdul 18 5167 5011 20 18.057
6 71 dfs uldr 16 707 687 20 9.2
6 71 dfs ulrd 20 249624 235842 20 441.145
6 72 astr hamm 6 17 7 6 6.524
6 72 astr manh 6 17 7 6 6.692
6 72 bfs drlu 6 448 214 6 5.844
6 72 bfs drul 6 448 214 6 5.846
6 72 bfs ludr 6 401 191 6 6.049
6 72 bfs lurd 6 352 166 6 5.621
6 72 bfs rdlu 6 397 188 6 6.094
6 72 bfs rdul 6 397 188 6 6.55
6 72 bfs uldr 6 401 191 6 5.855
6 72 bfs ulrd 6 352 166 6 5.568
6 72 dfs drlu 20 241 218 20 7.91
6 72 dfs drul 20 26112 25171 20 56.747
6 72 dfs ludr 20 223122 211154 20 386.616
6 72 dfs lurd 20 225 209 20 7.123
6 72 dfs rdlu 18 587147 551747 20 1029.285
6 72 dfs rdul 18 591624 556062 20 1036.58
6 72 dfs uldr 20 222399 210501 20 385.434
6 72 dfs ulrd 20 225 209 20 10.528
6 73 astr hamm 6 17 7 6 6.59
6 73 astr manh 6 20 9 6 6.602
6 73 bfs drlu 6 391 185 6 5.588
6 73 bfs drul 6 305 144 6 5.454
6 73 bfs ludr 6 490 234 6 5.932
6 73 bfs lurd 6 493 235 6 5.736
6 73 bfs rdlu 6 394 186 6 5.795
6 73 bfs rdul 6 308 145 6 5.845
6 73 bfs uldr 6 404 193 6 5.909
6 73 bfs ulrd 6 407 194 6 5.761
6 73 dfs drlu 20 265880 251127 20 454.598
6 73 dfs drul 20 272 252 20 7.879
6 73 dfs ludr 18 182 164 20 8.13
6 73 dfs lurd 18 65646 62615 20 123.958
6 73 dfs rdlu 20 266028 251285 20 457.896
6 73 dfs rdul 20 269 249 20 8.374
6 73 dfs uldr 20 247984 234805 20 425.906
6 73 dfs ulrd 20 388664 366639 20 649.412
6 74 astr hamm 6 24 10 6 6.317
6 74 astr manh 6 28 12 6 9.098
6 74 bfs drlu 6 412 190 6 6.739
6 74 bfs drul 6 498 229 6 6.011
6 74 bfs ludr 6 540 252 6 5.974
6 74 bfs lurd 6 543 253 6 6.597
6 74 bfs rdlu 6 415 191 6 5.691
6 74 bfs rdul 6 501 230 6 7.454
6 74 bfs uldr 6 627 291 6 6.317
6 74 bfs ulrd 6 630 292 6 6.004
6 74 dfs drlu 18 959 927 20 9.512
6 74 dfs drul 18 108797 103748 20 206.969
6 74 dfs ludr 20 248072 234916 20 436.291
6 74 dfs lurd 20 395475 372939 20 663.252
6 74 dfs rdlu 18 266557 251769 20 459.714
6 74 dfs rdul 18 586 562 20 8.97
6 74 dfs uldr 20 195601 185446 20 350.503
6 74 dfs ulrd 20 179582 170200 20 337.497
6 75 astr hamm 6 14 7 6 6.391
6 75 astr manh 6 14 7 6 9.397
6 75 bfs drlu 6 398 194 6 6.675
6 75 bfs drul 6 398 194 6 6.532
6 75 bfs ludr 6 376 183 6 5.66
6 75 bfs lurd 6 220 104 6 5.742
6 75 bfs rdlu 6 242 115 6 5.439
6 75 bfs rdul 6 242 115 6 6.154
6 75 bfs uldr 6 376 183 6 5.651
6 75 bfs ulrd 6 220 104 6 5.375
6 75 dfs drlu 18 127051 120709 20 231.183
6 75 dfs drul 18 132538 125985 20 240.125
6 75 dfs ludr 16 32520 31212 20 66.294
6 75 dfs lurd 20 440473 415518 20 734.256
6 75 dfs rdlu 18 573836 539548 20 964.403
6 75 dfs rdul 18 575111 540935 20 971.412
6 75 dfs uldr 20 62126 59555 20 121.772
6 75 dfs ulrd 20 351087 331693 20 600.172
6 76 astr hamm 6 16 7 6 8.427
6 76 astr manh 6 16 7 6 6.37
6 76 bfs drlu 6 452 212 6 6.024
6 76 bfs drul 6 382 179 6 5.666
6 76 bfs ludr 6 645 298 6 6.136
6 76 bfs lurd 6 660 304 6 7.142
6 76 bfs rdlu 6 467 218 6 5.941
6 76 bfs rdul 6 397 185 6 5.733
6 76 bfs uldr 6 576 265 6 6.056
6 76 bfs ulrd 6 591 271 6 6.04
6 76 dfs drlu 20 53602 51408 20 121.574
6 76 dfs drul 20 138065 131131 20 244.925
6 76 dfs ludr 18 291 275 20 8.337
6 76 dfs lurd 20 248161 234414 20 421.243
6 76 dfs rdlu 20 395679 373110 20 768.336
6 76 dfs rdul 20 248158 234993 20 424.546
6 76 dfs uldr 20 149647 142102 20 276.515
6 76 dfs ulrd 16 1664 1620 20 10.837
6 77 astr hamm 6 14 7 6 6.26
6 77 astr manh 6 17 8 6 6.41
6 77 bfs drlu 6 448 211 6 5.693
6 77 bfs drul 6 304 146 6 5.497
6 77 bfs ludr 6 493 233 6 6.369
6 77 bfs lurd 6 494 233 6 6.153
6 77 bfs rdlu 6 449 211 6 5.913
6 77 bfs rdul 6 307 147 6 5.631
